0,378
0,380
0,7825
0,15296
0,19564
0,20032
0,20411
0,23342
0,23605
0,24708
1,885
1,1454
1,1461
1,8599
1,13487
1,16022
1,17336
1,17365
1,17656
1,17717
1,17788
1,17923
1,21199
1,21957
2,15472
2,16168
2,16869
2,18459
2,24164
2,24515
2,24915
2,25066
3,2256
3,10648
3,17875
3,17901
3,18086
3,18384
3,18698
3,18782
3,21990
3,24850
4,7037
4,7765
4,11597
4,18533
4,19275
4,19780
4,20838
4,22189
4,22198
4,22436
4,22964
4,22973
4,22987
4,24201
4,26168
5,12554
5,13435
5,16365
5,18147
5,18178
5,18409
5,22873
5,23138
5,23373
5,24643
6,16709
6,16864
6,17566
6,17620
6,18298
6,19729
6,20220
6,21147
6,22232
6,25408
7,7741
7,15205
7,16902
7,17062
7,17726
7,20299
7,21096
7,21666
7,22028
7,23181
7,23580
7,25964
8,748
8,10825
8,11215
8,11375
8,13442
8,14423
8,15004
8,15112
8,15229
8,15358
8,15820
8,15851
8,24042
8,24043
9,65
9,3490
9,10143
9,11130
9,11173
9,11233
9,12060
9,13472
9,14209
9,14647
9,19835
9,20972
9,22771
10,1858
10,1864
10,1875
10,1891
10,1938
10,2654
10,2998
10,3011
10,3476
10,3934
10,7266
10,16475
10,16593
10,16979
10,17098
10,20409
10,22043
10,22059
10,22390
10,24248
10,24287
10,25843
11,1078
11,1449
11,1575
11,4802
11,8185
11,14522
11,15181
11,18143
11,19768
11,21452
11,22235
11,22600
12,1270
12,1967
12,1969
12,2468
12,2711
12,3278
12,3482
12,3893
12,4071
12,6125
12,8528
12,8763
12,8784
12,8908
12,10458
12,10787
12,11090
12,11524
12,12275
12,12308
12,12343
12,12958
12,13950
12,14261
12,14921
12,15302
13,1098
13,4270
13,5260
13,5695
13,7860
13,8352
13,9392
13,9487
13,9493
13,9554
13,10133
13,10924
13,13122
13,13998
13,15108
13,16064
13,16085
13,16116
13,16387
13,16429
13,16782
13,16786
13,17181
13,17300
13,17308
13,17460
13,17507
13,19271
13,21184
13,21362
14,15543
14,16658
14,17012
14,17580
14,18086
14,18148
14,18792
14,21141
14,22226
14,22502
14,23343
14,23616
14,25075
15,11222
15,11529
15,14801
15,15146
15,15390
15,15534
15,15568
15,15826
15,15849
15,16010
15,18147
15,19718
15,20165
15,22096
15,22682
15,22696
15,23860
15,24130
15,25485
16,10609
16,13691
16,14766
16,15020
16,17737
16,17982
16,18409
16,19401
16,20658
16,20871
16,21411
16,24058
17,3348
17,8916
17,10855
17,13975
17,15867
17,16569
17,16733
17,17666
17,17702
17,17984
17,17994
17,18192
17,18212
17,18457
17,23025
17,24845
17,24890
17,26162
18,3965
18,4171
18,6473
18,7994
18,9748
18,19157
18,19187
18,20361
18,20369
18,21333
18,22687
18,25402
19,16802
19,16987
19,17497
19,17549
19,18515
19,18581
19,18736
19,18904
19,20587
19,20814
19,21561
19,21857
19,22582
19,25274
19,25422
20,2349
20,3742
20,11437
20,13454
20,13963
20,14165
20,14167
20,14168
20,14172
20,14215
20,14967
20,15427
20,16498
20,17203
20,17519
20,18051
20,20219
20,20502
20,21151
20,22310
20,23618
20,24191
20,24556
20,25297
20,25682
20,26714
20,26859
21,4431
21,14576
21,18448
21,18498
21,20436
21,20629
21,20701
21,21710
21,22287
22,10817
22,14677
22,15090
22,15365
22,15409
22,17760
22,18378
22,19464
22,20347
22,23314
23,6494
23,9730
23,10412
23,15202
23,18066
23,18289
23,21749
23,22257
23,25622
23,25801
23,26016
24,126
24,5353
24,9808
24,10681
