0,2951
0,3035
0,10088
0,17063
0,32447
0,34599
0,37536
0,39273
0,41048
0,41615
1,4734
1,12738
1,16490
1,22872
1,27449
1,28933
1,29127
1,29231
1,35357
1,36805
1,42379
2,302
2,439
2,447
2,1134
2,1526
2,2614
2,2615
2,3652
2,4884
2,5056
2,5953
2,6500
2,6534
2,7024
2,7025
2,7028
2,7029
2,7030
2,7491
2,8466
2,8568
2,9829
2,9928
2,9945
2,10435
2,10524
2,10749
2,10827
2,10911
2,10988
2,11118
2,11138
2,11195
2,11251
2,11252
2,11254
2,11306
2,11494
2,11554
2,11598
2,11685
2,11692
2,11705
2,11720
2,11935
2,11968
2,12071
2,12101
2,12184
2,12263
2,12295
2,12309
2,12320
2,12387
2,12458
2,12466
2,12599
2,13063
2,13094
2,13119
2,13124
2,13160
2,13467
2,13491
2,13510
2,13721
2,13837
2,13893
2,14095
2,14650
2,14682
2,19931
2,23411
2,25093
2,31557
3,22279
3,24779
3,25423
3,25434
3,30445
3,30717
3,31893
3,32412
3,33898
3,33980
3,34066
3,34332
3,34980
4,1842
4,3238
4,17388
4,21615
4,23837
4,32339
4,37815
4,42010
4,42778
5,1806
5,3998
5,4000
5,17303
5,28706
5,29209
5,33616
5,33693
5,34026
5,36027
5,37142
5,37236
5,38932
5,40604
5,40835
5,42095
5,43216
6,6040
6,9935
6,11025
6,11174
6,12402
6,12836
6,35568
6,36190
6,39275
6,39765
6,40241
6,40566
6,40675
6,41360
6,42123
6,42125
6,43199
7,982
7,1041
7,2749
7,3204
7,6697
7,6866
7,9201
7,9401
7,9590
7,9881
7,11197
7,11639
7,11670
7,11767
7,11976
7,12865
7,14116
7,14412
7,15186
7,15226
7,15281
7,15304
7,16704
7,19648
7,21666
7,23755
7,25488
7,25665
7,36851
8,10
8,2879
8,4410
8,19478
8,22064
8,22882
8,23729
8,23744
8,24087
8,25428
8,25567
8,26536
8,28633
8,33709
8,34788
8,36490
8,37631
8,41664
8,42137
8,42563
8,42625
8,42766
9,2930
9,12304
9,13877
9,18188
9,18865
9,24521
9,24852
9,25203
9,28677
9,28916
9,29750
9,31399
9,36740
9,38745
10,392
10,632
10,1009
10,1076
10,1798
10,4909
10,5007
10,5149
10,5195
10,5266
10,5971
10,6153
10,6332
10,6551
10,7253
10,7873
10,7924
10,8300
10,8363
10,9872
10,12176
10,12760
10,14020
10,14186
10,15321
10,15497
10,15525
10,16084
10,16097
10,16646
10,16992
10,17470
10,17590
10,17807
10,18015
10,18430
10,19656
10,19941
10,20176
10,20933
10,21269
10,21342
10,21366
10,24212
10,24232
10,24766
10,24791
10,24882
10,25145
10,25213
10,25216
10,25339
10,25447
10,25517
10,25909
10,26123
10,26774
10,27295
10,27332
10,28147
10,28193
10,35062
10,41423
10,41655
10,41664
10,41713
11,2454
11,6408
11,13580
11,14024
11,14498
11,15522
11,32137
11,34720
11,36500
12,9988
12,11119
12,17653
12,29335
12,31864
12,34314
12,34752
12,35095
12,36447
12,36531
12,37146
12,37150
12,37457
12,37783
12,38100
12,38702
12,39710
12,40758
12,41238
13,4000
13,6401
13,15983
13,18331
13,29162
13,31038
13,32387
13,36763
13,38581
13,41387
14,3015
14,12362
14,13741
14,26909
14,27261
14,32776
14,37859
14,41541
14,41614
15,4247
15,5258
15,27996
15,28289
15,30876
15,30989
15,31757
15,34545
15,35132
15,35600
15,35939
15,37539
15,39127
15,41244
16,12204
16,14713
16,22602
16,23150
16,25445
16,33613
16,34383
16,38140
16,39448
17,2939
17,3032
17,3511
17,11476
17,33929
17,34515
17,34816
17,35215
17,36341
17,37586
17,37599
17,39259
17,39999
18,1926
18,4252
18,4340
18,4360
18,4424
18,4766
18,6060
18,6063
18,6064
18,6863
18,14695
18,14934
18,15646
18,16225
18,18007
18,18490
18,18805
18,20755
18,22158
18,23057
18,23109
18,23749
18,24365
18,26075
18,30623
18,31653
18,31819
18,31839
18,33199
18,35500
18,36267
18,37347
18,40276
19,457
19,3712
19,14560
19,24515
19,28142
19,33468
19,35648
19,35970
19,36155
19,38647
19,38648
19,39101
19,42195
19,42196
20,2221
20,22186
20,23383
20,28751
20,29742
20,31736
20,39659
20,40095
20,40968
20,43048
21,1836
21,4248
21,9923
21,10024
21,21904
21,22727
21,27642
21,27886
21,34455
21,37786
21,42657
22,3237
22,3299
22,3943
22,14584
22,28893
22,29153
22,34831
22,37132
22,40470
23,8385
23,15563
23,27066
23,30543
23,30679
23,31749
23,33935
23,35055
23,35681
23,35738
23,38398
24,11083
24,24073
24,26872
24,33667
24,34774
24,35199
24,39465
24,41368
25,1139
25,16319
25,17011
25,17252
25,20845
25,22604
25,23718
25,23917
25,24127
25,24334
25,25132
25,25180
25,36244
25,39651
25,42326
25,42507
25,42632
25,42915
25,43030
25,43115
25,43335
26,135
26,252
26,316
26,759
26,867
26,1364
26,2468
26,2623
26,2840
26,2841
26,2842
26,2843
26,2844
26,3325
26,3565
26,4053
26,4762
26,4901
26,5581
26,5747
26,5748
26,5897
26,5925
26,6038
26,6041
26,6150
26,6335
26,6450
26,7107
26,7195
26,8136
26,8140
26,8672
26,9681
26,9768
26,10187
26,10218
26,10312
26,10553
26,10653
26,11871
26,11970
26,12431
26,12767
26,13370
26,13631
26,13728
26,14321
26,14431
26,15149
26,15736
26,15967
26,16997
26,17991
26,18144
26,18165
26,18177
26,18228
26,18687
26,18751
26,18827
26,19117
26,19118
26,19269
26,19535
26,20007
26,20680
26,20792
26,21129
26,21347
26,21394
26,21401
26,21506
26,22001
26,22322
26,22594
26,23125
26,23299
26,23752
26,31229
26,32194
26,32377
26,32470
26,32611
26,32618
26,32782
26,33070
26,33679
26,33820
26,34769
26,35038
26,35171
26,36532
26,36871
26,39355
27,1019
27,8560
27,11736
27,12733
27,17341
27,23792
27,24377
27,24597
27,26805
27,30041
27,30780
27,40063
28,335
28,392
28,543
28,806
28,1353
28,1476
28,1608
28,1865
28,2053
28,3192
28,3425
28,3590
28,3648
28,4302
28,4857
28,4918
28,5100
28,5347
28,5527
28,5560
28,5658
28,5732
28,6080
28,6457
28,6885
28,7128
28,7230
28,7231
28,7865
28,8567
28,8612
28,8708
28,8872
28,9639
28,10104
28,10365
28,11275
28,11807
28,12408
28,13734
28,13766
28,14226
28,15392
28,15671
28,16002
28,16460
28,17100
28,17931
28,18370
28,19204
28,19491
28,20580
28,20660
28,21156
28,21267
28,21306
28,21474
28,21684
29,1586
29,7059
29,7102
29,10002
29,12564
29,14578
29,15864
29,16532
29,30098
29,30101
29,30170
29,30262
29,30338
29,30500
29,30662
29,31574
30,4449
30,14537
30,15052
30,21996
30,26729
30,31405
30,32069
30,32576
30,35000
30,35441
30,35692
30,37159
30,37174
30,37754
30,39189
30,41900
31,1655
31,5804
31,7120
31,7848
31,11262
31,12086
31,13888
31,14059
31,14069
31,14159
31,15099
31,16489
31,20002
31,20281
31,21868
31,22592
31,23914
31,24696
31,25503
31,25532
31,25577
31,26000
31,26083
31,26142
31,26686
31,26693
31,27322
31,27528
31,27537
31,27767
31,27834
31,32355
31,33351
31,34825
31,34887
31,34915
31,36402
31,38626
31,39012
32,59
32,1286
32,6170
32,13333
32,17134
32,18315
32,18715
32,28114
32,28330
32,29263
32,31349
32,33647
32,34468
32,35953
32,41027
32,42272
33,17019
33,17529
33,23366
33,23967
33,24389
33,24678
33,24737
33,25143
33,25178
33,25426
33,30630
33,31058
33,35278
33,38598
33,39819
33,42980
34,9661
34,21861
34,23578
34,29106
34,29629
34,36476
34,37617
34,38090
34,38397
34,38625
34,39965
34,41451
35,4609
35,13058
35,16361
35,21828
35,25206
35,26331
35,26597
35,28075
35,28120
35,28570
35,28582
35,28854
35,29243
35,34115
35,35641
35,37969
35,40927
35,41490
36,5400
36,5651
36,9073
36,11513
36,14491
36,31007
36,32417
36,33037
36,34156
36,37550
37,7088
37,15612
37,16984
37,22351
37,30140
37,30595
37,31028
37,31144
37,37439
38,2610
38,8277
38,15279
38,26421
38,26601
38,27494
38,32662
38,35041
38,35186
38,38355
39,5364
39,16240
39,17673
39,19119
39,21235
39,21734
39,21940
39,22139
39,22292
39,24886
39,26249
39,26651
39,27778
39,28003
39,30991
39,34607
39,34757
39,38283
39,38750
39,38881
39,39651
40,2685
40,3997
40,4294
40,6760
40,16055
40,21719
40,27040
40,33291
40,34739
40,38155
40,38500
40,38608
40,38835
40,39191
40,40726
41,14645
41,18732
41,20058
41,24236
41,24882
41,24910
41,24958
41,25177
41,25415
41,25437
41,37580
41,38034
41,38035
41,39666
41,40012
41,40176
41,40310
41,42011
41,42075
41,42799
41,42883
42,13005
42,21578
42,21634
42,22794
42,22797
42,31529
42,38125
42,41899
42,42645
42,43041
43,5287
43,9534
43,14148
43,15471
43,19613
43,20726
43,21937
43,22339
43,24344
43,28578
43,28648
43,28668
43,29199
43,29335
43,33488
43,34536
43,37208
43,38571
43,38652
43,39088
43,39878
43,41722
44,142
44,13700
44,15349
44,16042
44,17545
44,18116
44,18167
44,18961
44,19060
44,19317
44,23367
44,23563
44,31735
44,32199
44,32534
44,34304
44,35005
44,39754
44,42677
45,22981
45,23875
45,24926
45,24962
45,24968
45,25427
45,30208
45,31563
45,31776
45,31882
45,32047
45,33072
45,35830
46,25492
46,26909
46,26967
